year,event_id,date,start,duration,track,title,type,video_url,slides_url,audio_url,speakers_name
2020,10673,2020-02-02 00:00:00,15:30,00:25,Mozilla,Privacy by Design,devroom,https://video.fosdem.org/2020/UA2.114/privacy_by_design.webm,https://slides.com/trishulgoel/privacy-by-design,,Carlus Rosey
2020,10734,2020-02-02 00:00:00,16:00,00:30,Mozilla,What Makes People Come and What Makes Them Stay,devroom,https://video.fosdem.org/2020/UA2.114/what_makes_people_come_and_what_makes_them_stay.webm,,,Karol Dani
2020,10701,2020-02-02 00:00:00,09:00,00:10,Kotlin,Kotlin DevRoom Welcoming Remarks,devroom,,,,Yaritza Abbey
2020,10615,2020-02-02 00:00:00,09:15,00:40,Kotlin,Useful coroutine patterns for Android applications,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_useful_coroutine_patterns_for_android.webm,,,Colter Shannan
2020,10453,2020-02-02 00:00:00,10:00,00:25,Kotlin,Migrating FOSDEM Companion to Kotlin,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_migrating_fosdem_companion.webm,,,Bijal Rainy
2020,9960,2020-02-02 00:00:00,10:30,00:25,Kotlin,Idiomatic Kotlin Microservices,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_idiomatic_microservices.webm,,,Estefana Correy
2020,10078,2020-02-02 00:00:00,11:00,00:25,Kotlin,Automate your workflows with Kotlin,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_automate_your_workflows.webm,,,Gerrit Travares|Brooklynn Donika
2020,10343,2020-02-02 00:00:00,11:30,00:25,Kotlin,AMENDMENT Modern asynchronism with coroutines,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_missing_asyncronism_with_coroutines.webm,,,Netasha Shakelia
2020,9970,2020-02-02 00:00:00,12:00,00:25,Kotlin,Communication Break Down | Coroutines,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_communication_break_down_coroutines.webm,,,Stephana Ulysses
2020,10478,2020-02-02 00:00:00,12:30,00:25,Kotlin,How Kotlin can change developer experience with modern graphics APIs,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_how_can_change_developer_exp_graphics_api.webm,,,Folasade Lakiya
2020,10345,2020-02-02 00:00:00,13:00,00:25,Kotlin,Improve your Android app with coroutines,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_improve_your_android_app_with_coroutines.webm,,,Netasha Shakelia
2020,10703,2020-02-02 00:00:00,13:30,00:25,Kotlin,Confessions of a Serial K–otlin Multiplatform–er,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_confessions_of_a_multiplatformer.webm,,,Ieshia Francis
2020,10674,2020-02-02 00:00:00,14:00,00:25,Kotlin,Kotlin MP: Into the Multi-Verse,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_mp_into_the_multi_verse.webm,,,Aubra Khaleel
2020,10492,2020-02-02 00:00:00,14:30,00:25,Kotlin,Multiplatform Kotlin Library Development,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_multiplatform_library_development.webm,,,Kimball Quanta
2020,10814,2020-02-02 00:00:00,15:00,00:35,Kotlin,AMENDMENT From Swagger to Kotlin via Gradle,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_from_swagger_to_kotlin.webm,,,Yaritza Abbey
2020,10446,2020-02-02 00:00:00,15:40,00:35,Kotlin,Dissecting the inline keyword in Kotlin,devroom,https://video.fosdem.org/2020/UA2.118/kotlin_dissecting_the_inline_keyword.webm,,,Faisal Tyffany
2020,9438,2020-02-02 00:00:00,16:20,00:40,Kotlin,Designing a DSL with Kotlin,devroom,https://www.youtube.com/watch?v=fS3NAbvJD7Y,,,Shanicqua Romana
2020,10337,2020-02-02 00:00:00,09:00,00:10,Decentralized Internet and Privacy,Close lid to encrypt,devroom,https://video.fosdem.org/2020/UA2.220/dip_close_lid_encrypt.webm,,,Tanee Twyla
2020,9648,2020-02-02 00:00:00,09:10,00:10,Decentralized Internet and Privacy,AMENDMENT Almonit: Decentralized Websites and Web Services,devroom,https://video.fosdem.org/2020/UA2.220/dip_almonit.webm,,,Teppei Ashlea
2020,9824,2020-02-02 00:00:00,09:20,00:10,Decentralized Internet and Privacy,Identity Box,devroom,https://video.fosdem.org/2020/UA2.220/dip_identity_box.webm,,,Cheng Darius
2020,9637,2020-02-02 00:00:00,09:30,00:10,Decentralized Internet and Privacy,AMENDMENT Android Content Providers for the Web,devroom,https://video.fosdem.org/2020/UA2.220/dip_android.webm,,,Kensey Gwendolyne
2020,10096,2020-02-02 00:00:00,09:40,00:10,Decentralized Internet and Privacy,Librecast: Privacy and Decentralization with Multicast,devroom,https://www.youtube.com/watch?v=IO2_b8EeJws,,,Tammra Fernanda
2020,9892,2020-02-02 00:00:00,09:50,00:10,Decentralized Internet and Privacy,SCION,devroom,https://video.fosdem.org/2020/UA2.220/dip_scion.webm,,,Lavette Zuleika
2020,10340,2020-02-02 00:00:00,10:00,00:30,Decentralized Internet and Privacy,RFC 1984,devroom,https://video.fosdem.org/2020/UA2.220/dip_rfc1984.webm,,,Marki Jolina
2020,9267,2020-02-02 00:00:00,10:30,00:30,Decentralized Internet and Privacy,Fixing healthcare data exchange with decentralized FOSS,devroom,https://video.fosdem.org/2020/UA2.220/dip_fixing_healthcare_data.webm,,,Channell Kassi
2020,10433,2020-02-02 00:00:00,11:00,00:30,Decentralized Internet and Privacy,AMENDMENT Open and federated identities with ID4me,devroom,https://video.fosdem.org/2020/UA2.220/dip_id4me.webm,,,Kiran Dewan
2020,9321,2020-02-02 00:00:00,11:30,00:30,Decentralized Internet and Privacy,"GNUnet: A network protocol stack for building secure, distributed, and privacy-preserving applications",devroom,https://video.fosdem.org/2020/UA2.220/dip_gnunet.webm,,,Chanequa Donavan
2020,9296,2020-02-02 00:00:00,12:00,00:30,Decentralized Internet and Privacy,Knocking Down the Nest,devroom,https://video.fosdem.org/2020/UA2.220/dip_secusharebox.webm,,,Marcelle Toy
2020,10528,2020-02-02 00:00:00,12:30,00:30,Decentralized Internet and Privacy,"Peer-to-peer collaboration, search & discovery",devroom,https://video.fosdem.org/2020/UA2.220/dip_p2pcollab.webm,,,Katoya Collin
2020,10328,2020-02-02 00:00:00,13:00,00:30,Decentralized Internet and Privacy,DAT protocol in the browser: Progress and Challenges,devroom,https://video.fosdem.org/2020/UA2.220/dip_dat_browser.webm,,,Maleaha Shatrice
2020,10440,2020-02-02 00:00:00,13:30,00:30,Decentralized Internet and Privacy,An Introduction to the Tor Ecosystem for Developers,devroom,https://video.fosdem.org/2020/UA2.220/dip_tor_dev_intro.webm,,,Niesha Krystin
2020,10519,2020-02-02 00:00:00,14:00,00:30,Decentralized Internet and Privacy,OpenPush ,devroom,https://video.fosdem.org/2020/UA2.220/dip_openpush.webm,,,Shelbie Joshuah
2020,10368,2020-02-02 00:00:00,14:30,00:30,Decentralized Internet and Privacy,The Path to Peer-to-Peer Matrix,devroom,https://video.fosdem.org/2020/UA2.220/dip_p2p_matrix.webm,,,Jonny Chioma
2020,10555,2020-02-02 00:00:00,15:00,00:30,Decentralized Internet and Privacy,Building a Web App that Doesn’t Trust the Server,devroom,https://video.fosdem.org/2020/UA2.220/dip_securing_protonmail.webm,,,Shian Kaysee
2020,9691,2020-02-02 00:00:00,15:30,00:30,Decentralized Internet and Privacy,"MaadiX, your cloud in your hands",devroom,https://video.fosdem.org/2020/UA2.220/dip_maadix.webm,,,Emileigh Liisa
2020,9129,2020-02-02 00:00:00,16:00,00:30,Decentralized Internet and Privacy,Decentralizing OAuth2.0 in a post-GDPR world for full privacy and portability,devroom,https://video.fosdem.org/2020/UA2.220/dip_decentralizing_oauth.webm,,,Mercy Shawnette
2020,10491,2020-02-02 00:00:00,16:30,00:30,Decentralized Internet and Privacy,Who will Decentralise the Fediverse?,devroom,https://video.fosdem.org/2020/UA2.220/dip_decentralize_fediverse.webm,,,Katurah Shatika
2020,10541,2020-02-02 00:00:00,09:30,00:25,Open Media,Tesselle image viewer,devroom,https://video.fosdem.org/2020/UB2.147/om_tesselle.webm,,,Tyreece Barnaby
2020,9736,2020-02-02 00:00:00,10:00,00:25,Open Media,The Rise and Fall and Rise of JPEG2000,devroom,https://video.fosdem.org/2020/UB2.147/om_jpeg2000.webm,,,Michaelvincent Shawneequa
2020,9100,2020-02-02 00:00:00,10:30,00:25,Open Media,Rendering QML to make videos in Kdenlive,devroom,https://video.fosdem.org/2020/UB2.147/om_qml.webm,,,Demonica Landi
2020,10560,2020-02-02 00:00:00,11:00,00:25,Open Media,GStreamer on the Magic Leap One,devroom,https://video.fosdem.org/2020/UB2.147/om_gstreamer_mlo.webm,,,Kalan Kimiko
2020,10406,2020-02-02 00:00:00,11:30,00:25,Open Media,GPAC 1.0 Overview,devroom,https://video.fosdem.org/2020/UB2.147/om_gpac.webm,,,Dilcia Karra
2020,10532,2020-02-02 00:00:00,12:00,00:25,Open Media,IMSC Open Source Projects,devroom,https://video.fosdem.org/2020/UB2.147/om_imsc.webm,,,Nachum Yasmine
2020,10548,2020-02-02 00:00:00,12:30,00:25,Open Media,Which video network streaming protocol should I use?,devroom,https://video.fosdem.org/2020/UB2.147/om_streaming.webm,,,Vu Jeston
2020,10561,2020-02-02 00:00:00,13:00,00:25,Open Media,FOSS in Animation,devroom,https://video.fosdem.org/2020/UB2.147/om_animation.webm,,,Kamira Trong
2020,10716,2020-02-02 00:00:00,13:30,00:25,Open Media,dav1d: 1 year later,devroom,https://video.fosdem.org/2020/UB2.147/om_dav1d.webm,,,Lasheka Talbot
2020,10676,2020-02-02 00:00:00,14:00,00:25,Open Media,rav1e - 0.3.0 and after,devroom,https://video.fosdem.org/2020/UB2.147/om_rav1e.webm,,,Jaret Talishia
2020,10217,2020-02-02 00:00:00,14:30,00:25,Open Media,Spleeter by Deezer,devroom,https://video.fosdem.org/2020/UB2.147/om_spleeter.webm,,,Sal Prisma|Chisholm Kynan
2020,10544,2020-02-02 00:00:00,15:00,00:25,Open Media,Functional audio and video stream generation with Liquidsoap,devroom,https://video.fosdem.org/2020/UB2.147/om_liquidsoap.webm,,,Sindy Shariff
2020,10550,2020-02-02 00:00:00,15:30,00:25,Open Media,Building an Open-Source based audio streaming platform,devroom,https://video.fosdem.org/2020/UB2.147/om_audio_streaming.webm,,,Kiley Myrlande
2020,10422,2020-02-02 00:00:00,16:00,00:15,Open Media,The moldability of mpv,devroom,https://video.fosdem.org/2020/UB2.147/om_mpv_museum.webm,,,Lanorris Ceri
2020,10563,2020-02-02 00:00:00,16:20,00:40,Open Media,Getting Your Virtual Hands On RIST,devroom,https://video.fosdem.org/2020/UB2.147/om_rist.webm,,,Charlet Travious
2020,10547,2020-02-02 00:00:00,09:00,00:30,Go,The State of Go,devroom,https://video.fosdem.org/2020/UB2.252A/stateofgo.webm,,,Adelita Ncole|Labrian Latori
2020,9266,2020-02-02 00:00:00,09:30,00:30,Go,Functional Programming with Go,devroom,https://video.fosdem.org/2020/UB2.252A/functionalgo.webm,,,Shaguana Zebulen
2020,10086,2020-02-02 00:00:00,10:00,00:30,Go,Porting Go to NetBSD/arm64,devroom,https://video.fosdem.org/2020/UB2.252A/gonetbsdarm64.webm,,,Slade Michaeal
2020,9406,2020-02-02 00:00:00,10:30,00:30,Go,Build real-world gaming hardware with TinyGo,devroom,https://video.fosdem.org/2020/UB2.252A/tinygotoys.webm,https://talks.madriguera.me/2020/fosdem2020.slide#1,,Jeannie Neema
2020,10488,2020-02-02 00:00:00,11:00,00:30,Go,"Diversity, Finally",devroom,https://video.fosdem.org/2020/UB2.252A/godiversity.webm,,,Jenniferlynn Kenderick
2020,10256,2020-02-02 00:00:00,11:30,00:30,Go,From Go to Kubernetes CRDs and Back,devroom,https://video.fosdem.org/2020/UB2.252A/gokubernetes.webm,,,Marcus Dedric
2020,9344,2020-02-02 00:00:00,12:00,00:30,Go,Deterministic debugging with Delve,devroom,https://video.fosdem.org/2020/UB2.252A/debuggingwithdelve.webm,,,Joaquina Brandelyn
2020,10430,2020-02-02 00:00:00,12:30,00:30,Go,Classify things in Go: the easy way.,devroom,https://video.fosdem.org/2020/UB2.252A/classifyingo.webm,,,Nyema Jim
2020,9364,2020-02-02 00:00:00,13:00,00:30,Go,Dragons of CGO,devroom,https://video.fosdem.org/2020/UB2.252A/dragonscgo.webm,,,Dannie Yvette
2020,9523,2020-02-02 00:00:00,13:30,00:30,Go,Advanced debugging techniques of Go code,devroom,https://video.fosdem.org/2020/UB2.252A/advanceddebugginggo.webm,,,Denisha Eliane
2020,9581,2020-02-02 00:00:00,14:00,00:30,Go,Debug code generation in Go,devroom,https://video.fosdem.org/2020/UB2.252A/debugcodegenerationgo.webm,,,Chistopher Juline
2020,9092,2020-02-02 00:00:00,14:30,00:30,Go,Uplift your Linux systems programming skills with systemd and D-Bus,devroom,https://video.fosdem.org/2020/UB2.252A/golinux.webm,,,Enoc Trevor
2020,10486,2020-02-02 00:00:00,15:00,00:30,Go,Deep Learning For Gophers,devroom,https://video.fosdem.org/2020/UB2.252A/deeplerningforgophers.webm,,,Loralee Shavonte
2020,9496,2020-02-02 00:00:00,15:30,00:30,Go,Speed up the monolith,devroom,https://video.fosdem.org/2020/UB2.252A/speedupmonolith.webm,,,Sagar Daid
2020,10652,2020-02-02 00:00:00,16:00,01:00,Go,Go Lightning Talks,devroom,https://video.fosdem.org/2020/UB2.252A/golightning.webm,,,
2020,9884,2020-02-02 00:00:00,09:30,02:00,Certification,LPI Exam Session 3,certification,,,,Chaia Kassondra
2020,10072,2020-02-02 00:00:00,12:00,01:00,Certification,LibreOffice Exam Session 1,certification,,,,Shantelle Mandi
2020,10073,2020-02-02 00:00:00,13:30,01:00,Certification,LibreOffice Exam Session 2,certification,,,,Shantelle Mandi
2020,10075,2020-02-02 00:00:00,15:00,01:00,Certification,LibreOffice Exam Session 3,certification,,,,Shantelle Mandi
2020,9246,2020-02-02 00:00:00,09:00,00:40,Continuous Integration and Continuous Deployment,Continuous Delivery starts with Continuous Infrastructure,devroom,https://video.fosdem.org/2020/UB4.136/continuous_delivery_starts_with_continuous_infrastructure.webm,,,Mustafa Davina
2020,10369,2020-02-02 00:00:00,09:45,00:40,Continuous Integration and Continuous Deployment,An event based approach for CI/CD pipelines,devroom,https://video.fosdem.org/2020/UB4.136/an_event_based_approach_for_cicd_pipelines.webm,,,Ashland Dustina|Casi Yocheved
2020,9133,2020-02-02 00:00:00,10:30,00:40,Continuous Integration and Continuous Deployment,Mario’s adventures in Tekton land,devroom,https://video.fosdem.org/2020/UB4.136/marios_adventures_in_tekton_land.webm,,,Traven Shamika|Bayan Tashana
2020,10366,2020-02-02 00:00:00,11:15,00:40,Continuous Integration and Continuous Deployment,Test Software On Emulated Hardware In Containers... In The Cloud,devroom,https://video.fosdem.org/2020/UB4.136/test_software_on_emulated_hardware_in_containers_in_the_cloud.webm,,,Bobbi Mostafa|Sherian Cassondra
2020,10806,2020-02-02 00:00:00,12:00,00:15,Continuous Integration and Continuous Deployment,AMENDMENT Advancing the Future of CI/CD Together,devroom,https://video.fosdem.org/2020/UB4.136/continuous_delivery_foundry.webm,,,Santina Holland
2020,9243,2020-02-02 00:00:00,12:20,00:40,Continuous Integration and Continuous Deployment,Choosing The Right Deployment Strategy,devroom,https://video.fosdem.org/2020/UB4.136/choosing_the_right_deployment_strategy.webm,,,Brandenn Romar
2020,9341,2020-02-02 00:00:00,13:05,00:40,Continuous Integration and Continuous Deployment,Progressive Delivery,devroom,https://youtube.com/playlist?list=PLHsuXkXI4xdjGlGkCBdxIAmkzfWXqsUrO,,,Dwana British
2020,9753,2020-02-02 00:00:00,13:50,00:15,Continuous Integration and Continuous Deployment,A Practical CI/CD Framework for Machine Learning at Massive Scale,devroom,https://video.fosdem.org/2020/UB4.136/a_practical_cicd_framework_for_machine_learning_at_massive_scale.webm,,,Duval Jermery
2020,10263,2020-02-02 00:00:00,14:10,00:40,Continuous Integration and Continuous Deployment,Our road to a k8s/GKE based Closed Build Environment,devroom,https://video.fosdem.org/2020/UB4.136/our_road_to_a_k8sgke_based_closed_build_environment.webm,,,Kelina Jud
2020,9493,2020-02-02 00:00:00,14:55,00:40,Continuous Integration and Continuous Deployment,From a Pipeline to a Government Cloud,devroom,https://video.fosdem.org/2020/UB4.136/from_a_pipeline_to_a_government_cloud.webm,,,Demetrio Beena
2020,10412,2020-02-02 00:00:00,15:40,00:40,Continuous Integration and Continuous Deployment,Deployment to hardware,devroom,https://video.fosdem.org/2020/UB4.136/deployment_to_hardware.webm,,,Justyn Shawnita
2020,10666,2020-02-02 00:00:00,16:25,00:35,Continuous Integration and Continuous Deployment,AMENDMENT How secure is your build/server?,devroom,https://video.fosdem.org/2020/UB4.136/kubernetes_gitops.webm,,,Deshun Pagan
2020,10754,2020-02-02 00:00:00,10:00,07:00,Workshops,Open Source Hardware and Soldering Workshop,workshop,,,,Leanora Geno
2020,10409,2020-02-02 00:00:00,09:00,00:25,"HPC, Big Data and Data Science",Introducing HPC with a Raspberry Pi cluster,devroom,https://video.fosdem.org/2020/UB5.132/rpi_cluster.webm,,,Darious Alanah
2020,9617,2020-02-02 00:00:00,09:30,00:25,"HPC, Big Data and Data Science",Building an open source data lake at scale in the cloud,devroom,https://www.youtube.com/watch?v=gvtysDbDLeE,,,Kelina Nickelous
2020,10351,2020-02-02 00:00:00,10:00,00:25,"HPC, Big Data and Data Science",Magic Castle: Terraforming the Cloud for HPC,devroom,https://video.fosdem.org/2020/UB5.132/magic_castle.webm,,,Sadaf Aladdin
2020,10018,2020-02-02 00:00:00,10:30,00:25,"HPC, Big Data and Data Science",Maggy: Asynchronous distributed hyperparameter optimization based on Apache Spark,devroom,https://video.fosdem.org/2020/UB5.132/maggy.webm,https://www.slideshare.net/dowlingjim/asynchronous-hyperparameter-search-with-spark-on-hopsworks-and-maggy,,Ichael Jennyfer
2020,9975,2020-02-02 00:00:00,11:00,00:25,"HPC, Big Data and Data Science",Snorkel Beambell - Real-time Weak Supervision on Apache Flink,devroom,https://video.fosdem.org/2020/UB5.132/snorkel_beambell.webm,,,Farley Endy
2020,9976,2020-02-02 00:00:00,11:30,00:25,"HPC, Big Data and Data Science",Efficient Model Selection for Deep Neural Networks on Massively Parallel Processing Databases,devroom,https://video.fosdem.org/2020/UB5.132/mppdb.webm,,,Roshana Errol
2020,10022,2020-02-02 00:00:00,12:00,00:25,"HPC, Big Data and Data Science",Predictive Maintenance,devroom,https://video.fosdem.org/2020/UB5.132/predictive_maintenance.webm,,,Kandie Levelle|Christopher Boy
2020,9939,2020-02-02 00:00:00,12:30,00:10,"HPC, Big Data and Data Science",Towards reproducible Jupyter notebooks,devroom,https://video.fosdem.org/2020/UB5.132/reprod_jupyter_guix.webm,,,Calina Terresa
2020,9682,2020-02-02 00:00:00,12:45,00:10,"HPC, Big Data and Data Science",Buildtest: HPC Software Stack Testing Framework ,devroom,https://video.fosdem.org/2020/UB5.132/buildtest.webm,,,Jushua Elon
2020,10132,2020-02-02 00:00:00,13:00,00:10,"HPC, Big Data and Data Science",Facilitating HPC job debugging through job scripts archival,devroom,https://video.fosdem.org/2020/UB5.132/job_script_archival.webm,,,Tristen Genoveva
2020,10332,2020-02-02 00:00:00,13:15,00:10,"HPC, Big Data and Data Science",Sharing Reproducible Results in a Container,devroom,https://video.fosdem.org/2020/UB5.132/reprod_container.webm,,,Vontrell Laneesha
2020,9195,2020-02-02 00:00:00,13:30,00:25,"HPC, Big Data and Data Science",Putting Artificial Intelligence back into people's hands,devroom,https://video.fosdem.org/2020/UB5.132/ai_in_peoples_hands.webm,,,Muhammed Brit
2020,9983,2020-02-02 00:00:00,14:00,00:25,"HPC, Big Data and Data Science",GraphBLAS: A linear algebraic approach for high-performance graph algorithms,devroom,https://video.fosdem.org/2020/UB5.132/graphblas.webm,,,Horatio Berenice
2020,10401,2020-02-02 00:00:00,14:30,00:25,"HPC, Big Data and Data Science",Selecting a Finite Element Analysis Backend for Exascale Fusion Reactor Simulations,devroom,https://video.fosdem.org/2020/UB5.132/exascale_fusion_sim.webm,,,Joye Deidrea
